date,close,high,low,open,symbol,volume,changeOverTime,marketChangeOverTime,uClose,uVolume,fClose,fVolume,change,changePercent,uOpen,uHigh,uLow,fOpen,fHigh,fLow
2022-07-01,38.53,38.95,37.37,38.3,CZR,6301940,7.697516930022574,7.697516930022574,38.53,6301940,38.53,6301940,0.23000000000000398,0.006,38.3,38.95,37.37,38.3,38.95,37.37
2022-07-05,42.26,42.37,36.63,37.51,CZR,5556501,8.539503386004515,8.539503386004515,42.26,5556501,42.26,5556501,3.729999999999997,0.0968,37.51,42.37,36.63,37.51,42.37,36.63
2022-07-06,40.32,43.15,40.2,42.09,CZR,3398101,8.101580135440182,8.101580135440182,40.32,3398101,40.32,3398101,-1.9399999999999977,-0.0459,42.09,43.15,40.2,42.09,43.15,40.2
2022-07-07,41.53,42.12,40.83,41.19,CZR,2467432,8.374717832957112,8.374717832957112,41.53,2467432,41.53,2467432,1.2100000000000009,0.03,41.19,42.12,40.83,41.19,42.12,40.83
2022-07-08,39.59,41.15,39.3,41.01,CZR,3335172,7.9367945823927775,7.9367945823927775,39.59,3335172,39.59,3335172,-1.9399999999999977,-0.0467,41.01,41.15,39.3,41.01,41.15,39.3
2022-07-11,38.21,39.09,36.96,38.85,CZR,3515941,7.62528216704289,7.62528216704289,38.21,3515941,38.21,3515941,-1.3800000000000026,-0.0349,38.85,39.09,36.96,38.85,39.09,36.96
2022-07-12,38.72,40.02,38.09,38.11,CZR,4979818,7.740406320541761,7.740406320541761,38.72,4979818,38.72,4979818,0.509999999999998,0.0133,38.11,40.02,38.09,38.11,40.02,38.09
2022-07-13,38.14,38.59,36.41,37.12,CZR,3626936,7.609480812641084,7.609480812641084,38.14,3626936,38.14,3626936,-0.5799999999999983,-0.015,37.12,38.59,36.41,37.12,38.59,36.41
2022-07-14,35.39,37.45,35.1,37.11,CZR,5160231,6.988713318284425,6.988713318284425,35.39,5160231,35.39,5160231,-2.75,-0.0721,37.11,37.45,35.1,37.11,37.45,35.1
2022-07-15,37.65,38.08,35.38,35.93,CZR,4735799,7.498871331828442,7.498871331828442,37.65,4735799,37.65,4735799,2.259999999999998,0.0639,35.93,38.08,35.38,35.93,38.08,35.38
2022-07-18,38.6,39.84,38.2,38.2,CZR,2729440,7.71331828442438,7.71331828442438,38.6,2729440,38.6,2729440,0.9500000000000028,0.0252,38.2,39.84,38.2,38.2,39.84,38.2
2022-07-19,41.79,42.23,39.45,39.57,CZR,4169962,8.433408577878104,8.433408577878104,41.79,4169962,41.79,4169962,3.1899999999999977,0.0826,39.57,42.23,39.45,39.57,42.23,39.45
2022-07-20,44.25,44.32,40.39,40.45,CZR,4738226,8.988713318284425,8.988713318284425,44.25,4738226,44.25,4738226,2.460000000000001,0.0589,40.45,44.32,40.39,40.45,44.32,40.39
2022-07-21,44.08,44.21,42.98,43.8,CZR,2371888,8.950338600451467,8.950338600451467,44.08,2371888,44.08,2371888,-0.1700000000000017,-0.0038,43.8,44.21,42.98,43.8,44.21,42.98
2022-07-22,42.65,44.77,41.99,44.4,CZR,2114180,8.627539503386005,8.627539503386005,42.65,2114180,42.65,2114180,-1.4299999999999997,-0.0324,44.4,44.77,41.99,44.4,44.77,41.99
2022-07-25,42.18,42.85,41.39,42.67,CZR,2339675,8.521444695259595,8.521444695259595,42.18,2339675,42.18,2339675,-0.46999999999999886,-0.011,42.67,42.85,41.39,42.67,42.85,41.39
2022-07-26,40.3,41.67,39.69,41.5,CZR,3186890,8.09706546275395,8.09706546275395,40.3,3186890,40.3,3186890,-1.8800000000000026,-0.0446,41.5,41.67,39.69,41.5,41.67,39.69
2022-07-27,43.87,44.01,41.56,41.89,CZR,3515968,8.90293453724605,8.90293453724605,43.87,3515968,43.87,3515968,3.5700000000000003,0.0886,41.89,44.01,41.56,41.89,44.01,41.56
2022-07-28,44.89,44.9,42.76,43.93,CZR,2754983,9.133182844243793,9.133182844243793,44.89,2754983,44.89,2754983,1.0200000000000031,0.0233,43.93,44.9,42.76,43.93,44.9,42.76
2022-07-29,45.69,45.86,43.47,44.43,CZR,2852656,9.313769751693002,9.313769751693002,45.69,2852656,45.69,2852656,0.7999999999999972,0.0178,44.43,45.86,43.47,44.43,45.86,43.47
2022-08-01,46.04,46.78,44.12,45.19,CZR,3686404,9.392776523702032,9.392776523702032,46.04,3686404,46.04,3686404,0.3500000000000014,0.0077,45.19,46.78,44.12,45.19,46.78,44.12
2022-08-02,49.17,49.27,45.17,45.6,CZR,5700428,10.099322799097067,10.099322799097067,49.17,5700428,49.17,5700428,3.1300000000000026,0.068,45.6,49.27,45.17,45.6,49.27,45.17
2022-08-03,49.26,50.6,48.35,48.7,CZR,5351125,10.119638826185103,10.119638826185103,49.26,5351125,49.26,5351125,0.0899999999999963,0.0018,48.7,50.6,48.35,48.7,50.6,48.35
2022-08-04,48.18,50.97,47.91,49.68,CZR,3436230,9.875846501128668,9.875846501128668,48.18,3436230,48.18,3436230,-1.0799999999999983,-0.0219,49.68,50.97,47.91,49.68,50.97,47.91
2022-08-05,47.67,49.33,46.78,46.94,CZR,2293490,9.760722347629798,9.760722347629798,47.67,2293490,47.67,2293490,-0.509999999999998,-0.0106,46.94,49.33,46.78,46.94,49.33,46.78
2022-08-08,49.03,51.6,48.33,48.41,CZR,3456516,10.067720090293454,10.067720090293454,49.03,3456516,49.03,3456516,1.3599999999999994,0.0285,48.41,51.6,48.33,48.41,51.6,48.33
2022-08-09,46.1,48.52,46.02,48.5,CZR,3178365,9.406320541760723,9.406320541760723,46.1,3178365,46.1,3178365,-2.9299999999999997,-0.0598,48.5,48.52,46.02,48.5,48.52,46.02
2022-08-10,48.4,50.33,47.88,48.5,CZR,6690791,9.925507900677202,9.925507900677202,48.4,6690791,48.4,6690791,2.299999999999997,0.0499,48.5,50.33,47.88,48.5,50.33,47.88
2022-08-11,49.33,50.62,48.53,49.61,CZR,2433379,10.135440180586908,10.135440180586908,49.33,2433379,49.33,2433379,0.9299999999999997,0.0192,49.61,50.62,48.53,49.61,50.62,48.53
2022-08-12,51.37,51.4,49.17,49.93,CZR,2270568,10.595936794582393,10.595936794582393,51.37,2270568,51.37,2270568,2.039999999999999,0.0414,49.93,51.4,49.17,49.93,51.4,49.17
2022-08-15,51.41,51.87,50.54,50.86,CZR,2167657,10.604966139954854,10.604966139954854,51.41,2167657,51.41,2167657,0.03999999999999915,0.0008,50.86,51.87,50.54,50.86,51.87,50.54
2022-08-16,52.05,52.68,50.12,51.01,CZR,2520881,10.749435665914222,10.749435665914222,52.05,2520881,52.05,2520881,0.6400000000000006,0.0124,51.01,52.68,50.12,51.01,52.68,50.12
2022-08-17,49.19,50.65,48.78,50.65,CZR,2883608,10.103837471783295,10.103837471783295,49.19,2883608,49.19,2883608,-2.8599999999999994,-0.0549,50.65,50.65,48.78,50.65,50.65,48.78
2022-08-18,49.16,49.41,48.28,49.27,CZR,1358958,10.09706546275395,10.09706546275395,49.16,1358958,49.16,1358958,-0.030000000000001137,-0.0006,49.27,49.41,48.28,49.27,49.41,48.28
2022-08-19,46.71,48.45,46.01,48.03,CZR,2565942,9.544018058690746,9.544018058690746,46.71,2565942,46.71,2565942,-2.4499999999999957,-0.0498,48.03,48.45,46.01,48.03,48.45,46.01
2022-08-22,44.64,45.29,43.74,45.29,CZR,2920528,9.076749435665915,9.076749435665915,44.64,2920528,44.64,2920528,-2.0700000000000003,-0.0443,45.29,45.29,43.74,45.29,45.29,43.74
2022-08-23,45.67,46.49,44.91,45.16,CZR,2032944,9.309255079006773,9.309255079006773,45.67,2032944,45.67,2032944,1.0300000000000011,0.0231,45.16,46.49,44.91,45.16,46.49,44.91
2022-08-24,45.99,47.26,45.29,45.29,CZR,1680332,9.381489841986458,9.381489841986458,45.99,1680332,45.99,1680332,0.3200000000000003,0.007,45.29,47.26,45.29,45.29,47.26,45.29
2022-08-25,46.85,47.53,46.05,46.38,CZR,1505158,9.575620767494359,9.575620767494359,46.85,1505158,46.85,1505158,0.8599999999999994,0.0187,46.38,47.53,46.05,46.38,47.53,46.05
2022-08-26,44.31,47.28,44.3,46.88,CZR,2335934,9.002257336343117,9.002257336343117,44.31,2335934,44.31,2335934,-2.539999999999999,-0.0542,46.88,47.28,44.3,46.88,47.28,44.3
2022-08-29,44.14,44.76,43.47,43.48,CZR,1586244,8.963882618510159,8.963882618510159,44.14,1586244,44.14,1586244,-0.1700000000000017,-0.0038,43.48,44.76,43.47,43.48,44.76,43.47
2022-08-30,43.21,45.41,42.45,44.76,CZR,2456327,8.753950338600452,8.753950338600452,43.21,2456327,43.21,2456327,-0.9299999999999997,-0.0211,44.76,45.41,42.45,44.76,45.41,42.45
2022-08-31,43.12,44.59,42.87,43.85,CZR,2558047,8.733634311512416,8.733634311512416,43.12,2558047,43.12,2558047,-0.09000000000000341,-0.0021,43.85,44.59,42.87,43.85,44.59,42.87
2022-09-01,42.5,42.6,40.7,42.06,CZR,3615233,8.593679458239277,8.593679458239277,42.5,3615233,42.5,3615233,-0.6199999999999974,-0.0144,42.06,42.6,40.7,42.06,42.6,40.7
2022-09-02,42.6,43.6,41.68,43.08,CZR,2510919,8.61625282167043,8.61625282167043,42.6,2510919,42.6,2510919,0.10000000000000142,0.0024,43.08,43.6,41.68,43.08,43.6,41.68
2022-09-06,43.6,43.72,41.2,43.28,CZR,3033317,8.841986455981942,8.841986455981942,43.6,3033317,43.6,3033317,1.0,0.0235,43.28,43.72,41.2,43.28,43.72,41.2
2022-09-07,45.27,45.54,43.56,43.61,CZR,4853428,9.218961625282168,9.218961625282168,45.27,4853428,45.27,4853428,1.6700000000000017,0.0383,43.61,45.54,43.56,43.61,45.54,43.56
2022-09-08,46.18,46.22,43.88,44.51,CZR,2334578,9.424379232505643,9.424379232505643,46.18,2334578,46.18,2334578,0.9099999999999966,0.0201,44.51,46.22,43.88,44.51,46.22,43.88
2022-09-09,48.33,48.42,46.62,46.8,CZR,2550033,9.909706546275395,9.909706546275395,48.33,2550033,48.33,2550033,2.1499999999999986,0.0466,46.8,48.42,46.62,46.8,48.42,46.62
2022-09-12,49.88,49.93,48.69,48.97,CZR,2470191,10.259593679458241,10.259593679458241,49.88,2470191,49.88,2470191,1.5500000000000043,0.0321,48.97,49.93,48.69,48.97,49.93,48.69
2022-09-13,45.58,47.85,45.51,46.95,CZR,4848354,9.288939051918737,9.288939051918737,45.58,4848354,45.58,4848354,-4.300000000000004,-0.0862,46.95,47.85,45.51,46.95,47.85,45.51
2022-09-14,46.26,46.35,44.16,45.47,CZR,4366934,9.442437923250564,9.442437923250564,46.26,4366934,46.26,4366934,0.6799999999999997,0.0149,45.47,46.35,44.16,45.47,46.35,44.16
2022-09-15,46.65,48.77,45.92,46.04,CZR,3205006,9.530474040632054,9.530474040632054,46.65,3205006,46.65,3205006,0.39000000000000057,0.0084,46.04,48.77,45.92,46.04,48.77,45.92
2022-09-16,45.08,46.13,44.41,45.31,CZR,4016841,9.17607223476298,9.17607223476298,45.08,4016841,45.08,4016841,-1.5700000000000003,-0.0337,45.31,46.13,44.41,45.31,46.13,44.41
2022-09-19,46.43,46.77,44.4,44.41,CZR,2875663,9.480812641083523,9.480812641083523,46.43,2875663,46.43,2875663,1.3500000000000014,0.0299,44.41,46.77,44.4,44.41,46.77,44.4
2022-09-20,45.17,46.2,44.35,45.74,CZR,2395700,9.196388261851016,9.196388261851016,45.17,2395700,45.17,2395700,-1.259999999999998,-0.0271,45.74,46.2,44.35,45.74,46.2,44.35
2022-09-21,41.54,45.34,41.52,45.17,CZR,3950502,8.376975169300227,8.376975169300227,41.54,3950502,41.54,3950502,-3.6300000000000026,-0.0804,45.17,45.34,41.52,45.17,45.34,41.52
2022-09-22,37.62,41.33,36.97,41.3,CZR,7022879,7.492099322799097,7.492099322799097,37.62,7022879,37.62,7022879,-3.9200000000000017,-0.0944,41.3,41.33,36.97,41.3,41.33,36.97
2022-09-23,35.37,37.11,34.18,36.88,CZR,6985298,6.984198645598194,6.984198645598194,35.37,6985298,35.37,6985298,-2.25,-0.0598,36.88,37.11,34.18,36.88,37.11,34.18
2022-09-26,33.77,36.95,33.73,35.43,CZR,5184733,6.623024830699776,6.623024830699776,33.77,5184733,33.77,5184733,-1.5999999999999943,-0.0452,35.43,36.95,33.73,35.43,36.95,33.73
2022-09-27,32.94,35.07,32.73,34.54,CZR,6862297,6.435665914221219,6.435665914221219,32.94,6862297,32.94,6862297,-0.8300000000000054,-0.0246,34.54,35.07,32.73,34.54,35.07,32.73
2022-09-28,34.5,34.83,32.6,32.92,CZR,5374422,6.787810383747179,6.787810383747179,34.5,5374422,34.5,5374422,1.5600000000000023,0.0474,32.92,34.83,32.6,32.92,34.83,32.6
2022-09-29,32.42,33.77,31.45,33.77,CZR,5686996,6.318284424379233,6.318284424379233,32.42,5686996,32.42,5686996,-2.0799999999999983,-0.0603,33.77,33.77,31.45,33.77,33.77,31.45
2022-09-30,32.26,33.35,31.38,31.79,CZR,6051421,6.28216704288939,6.28216704288939,32.26,6051421,32.26,6051421,-0.1600000000000037,-0.0049,31.79,33.35,31.38,31.79,33.35,31.38
2022-10-03,34.15,34.74,31.31,32.28,CZR,5520967,6.7088036117381495,6.7088036117381495,34.15,5520967,34.15,5520967,1.8900000000000006,0.0586,32.28,34.74,31.31,32.28,34.74,31.31
2022-10-04,38.05,38.86,35.69,35.73,CZR,7437438,7.589164785553048,7.589164785553048,38.05,7437438,38.05,7437438,3.8999999999999986,0.1142,35.73,38.86,35.69,35.73,38.86,35.69
2022-10-05,38.52,38.92,35.64,36.9,CZR,4870471,7.695259593679459,7.695259593679459,38.52,4870471,38.52,4870471,0.47000000000000597,0.0124,36.9,38.92,35.64,36.9,38.92,35.64
2022-10-06,38.62,39.85,37.91,38.54,CZR,3585804,7.71783295711061,7.71783295711061,38.62,3585804,38.62,3585804,0.09999999999999432,0.0026,38.54,39.85,37.91,38.54,39.85,37.91
2022-10-07,37.28,38.14,36.7,37.44,CZR,3479486,7.415349887133184,7.415349887133184,37.28,3479486,37.28,3479486,-1.3399999999999963,-0.0347,37.44,38.14,36.7,37.44,38.14,36.7
2022-10-10,35.38,37.52,35.13,37.33,CZR,6467585,6.986455981941311,6.986455981941311,35.38,6467585,35.38,6467585,-1.8999999999999986,-0.051,37.33,37.52,35.13,37.33,37.52,35.13
2022-10-11,35.19,36.05,33.84,35.34,CZR,4528811,6.943566591422122,6.943566591422122,35.19,4528811,35.19,4528811,-0.19000000000000483,-0.0054,35.34,36.05,33.84,35.34,36.05,33.84
2022-10-12,36.11,36.32,34.31,35.09,CZR,3886735,7.1512415349887135,7.1512415349887135,36.11,3886735,36.11,3886735,0.9200000000000017,0.0261,35.09,36.32,34.31,35.09,36.32,34.31
2022-10-13,36.35,36.59,32.7,34.35,CZR,5180477,7.2054176072234775,7.2054176072234775,36.35,5180477,36.35,5180477,0.240000000000002,0.0066,34.35,36.59,32.7,34.35,36.59,32.7
2022-10-14,35.33,37.55,35.1,36.86,CZR,3308942,6.975169300225733,6.975169300225733,35.33,3308942,35.33,3308942,-1.0200000000000031,-0.0281,36.86,37.55,35.1,36.86,37.55,35.1
2022-10-17,37.65,37.98,36.5,36.81,CZR,4214893,7.498871331828442,7.498871331828442,37.65,4214893,37.65,4214893,2.3200000000000003,0.0657,36.81,37.98,36.5,36.81,37.98,36.5
2022-10-18,38.86,40.0,38.26,39.54,CZR,5278283,7.772009029345373,7.772009029345373,38.86,5278283,38.86,5278283,1.2100000000000009,0.0321,39.54,40.0,38.26,39.54,40.0,38.26
2022-10-19,37.31,38.88,36.78,38.01,CZR,3299167,7.42212189616253,7.42212189616253,37.31,3299167,37.31,3299167,-1.5499999999999972,-0.0399,38.01,38.88,36.78,38.01,38.88,36.78
2022-10-20,37.41,39.52,37.31,37.31,CZR,3305080,7.444695259593679,7.444695259593679,37.41,3305080,37.41,3305080,0.09999999999999432,0.0027,37.31,39.52,37.31,37.31,39.52,37.31
2022-10-21,39.61,39.8,36.52,37.08,CZR,5368464,7.941309255079007,7.941309255079007,39.61,5368464,39.61,5368464,2.200000000000003,0.0588,37.08,39.8,36.52,37.08,39.8,36.52
2022-10-24,41.42,41.65,39.28,39.53,CZR,5420466,8.349887133182845,8.349887133182845,41.42,5420466,41.42,5420466,1.8100000000000023,0.0457,39.53,41.65,39.28,39.53,41.65,39.28
2022-10-25,42.49,43.3,41.36,41.41,CZR,5726777,8.591422121896164,8.591422121896164,42.49,5726777,42.49,5726777,1.0700000000000003,0.0258,41.41,43.3,41.36,41.41,43.3,41.36
2022-10-26,42.53,44.89,41.99,42.21,CZR,7941024,8.600451467268623,8.600451467268623,42.53,7941024,42.53,7941024,0.03999999999999915,0.0009,42.21,44.89,41.99,42.21,44.89,41.99
2022-10-27,41.51,44.25,41.31,43.13,CZR,3563350,8.370203160270881,8.370203160270881,41.51,3563350,41.51,3563350,-1.0200000000000031,-0.024,43.13,44.25,41.31,43.13,44.25,41.31
2022-10-28,44.1,44.13,40.76,41.33,CZR,4468928,8.954853273137699,8.954853273137699,44.1,4468928,44.1,4468928,2.5900000000000034,0.0624,41.33,44.13,40.76,41.33,44.13,40.76
2022-10-31,43.73,44.92,43.22,44.56,CZR,4446349,8.871331828442438,8.871331828442438,43.73,4446349,43.73,4446349,-0.37000000000000455,-0.0084,44.56,44.92,43.22,44.56,44.92,43.22
2022-11-01,44.39,45.77,43.89,45.25,CZR,4421488,9.020316027088036,9.020316027088036,44.39,4421488,44.39,4421488,0.6600000000000037,0.0151,45.25,45.77,43.89,45.25,45.77,43.89
2022-11-02,44.08,47.88,43.84,47.28,CZR,8574738,8.950338600451467,8.950338600451467,44.08,8574738,44.08,8574738,-0.3100000000000023,-0.007,47.28,47.88,43.84,47.28,47.88,43.84
2022-11-03,43.02,44.19,41.5,43.53,CZR,6996844,8.711060948081265,8.711060948081265,43.02,6996844,43.02,6996844,-1.0599999999999952,-0.024,43.53,44.19,41.5,43.53,44.19,41.5
2022-11-04,42.64,45.22,41.78,44.36,CZR,5344814,8.62528216704289,8.62528216704289,42.64,5344814,42.64,5344814,-0.38000000000000256,-0.0088,44.36,45.22,41.78,44.36,45.22,41.78
2022-11-07,44.07,44.33,41.6,42.91,CZR,3465794,8.948081264108353,8.948081264108353,44.07,3465794,44.07,3465794,1.4299999999999997,0.0335,42.91,44.33,41.6,42.91,44.33,41.6
2022-11-08,44.65,45.47,43.55,44.79,CZR,3166276,9.079006772009029,9.079006772009029,44.65,3166276,44.65,3166276,0.5799999999999983,0.0132,44.79,45.47,43.55,44.79,45.47,43.55
2022-11-09,42.96,43.88,42.66,43.56,CZR,3892800,8.697516930022575,8.697516930022575,42.96,3892800,42.96,3892800,-1.6899999999999977,-0.0378,43.56,43.88,42.66,43.56,43.88,42.66
2022-11-10,50.62,51.13,46.24,46.24,CZR,7362947,10.426636568848759,10.426636568848759,50.62,7362947,50.62,7362947,7.659999999999997,0.1783,46.24,51.13,46.24,46.24,51.13,46.24
2022-11-11,52.12,53.13,50.43,51.25,CZR,4881546,10.765237020316027,10.765237020316027,52.12,4881546,52.12,4881546,1.5,0.0296,51.25,53.13,50.43,51.25,53.13,50.43
2022-11-14,51.51,52.52,49.81,51.4,CZR,4505759,10.627539503386005,10.627539503386005,51.51,4505759,51.51,4505759,-0.6099999999999994,-0.0117,51.4,52.52,49.81,51.4,52.52,49.81
2022-11-15,54.3,54.93,52.72,53.09,CZR,3991566,11.257336343115124,11.257336343115124,54.3,3991566,54.3,3991566,2.789999999999999,0.0542,53.09,54.93,52.72,53.09,54.93,52.72
2022-11-16,50.73,53.28,50.64,53.27,CZR,3235944,10.451467268623025,10.451467268623025,50.73,3235944,50.73,3235944,-3.5700000000000003,-0.0657,53.27,53.28,50.64,53.27,53.28,50.64
2022-11-17,49.76,49.91,47.88,48.97,CZR,3396240,10.232505643340858,10.232505643340858,49.76,3396240,49.76,3396240,-0.9699999999999989,-0.0191,48.97,49.91,47.88,48.97,49.91,47.88
2022-11-18,49.98,51.86,48.66,51.22,CZR,3635447,10.282167042889391,10.282167042889391,49.98,3635447,49.98,3635447,0.21999999999999886,0.0044,51.22,51.86,48.66,51.22,51.86,48.66
2022-11-21,48.57,50.28,47.76,48.81,CZR,2382564,9.963882618510159,9.963882618510159,48.57,2382564,48.57,2382564,-1.4099999999999966,-0.0282,48.81,50.28,47.76,48.81,50.28,47.76
2022-11-22,49.18,49.4,48.0,48.71,CZR,3933536,10.101580135440182,10.101580135440182,49.18,3933536,49.18,3933536,0.6099999999999994,0.0126,48.71,49.4,48.0,48.71,49.4,48.0
2022-11-23,49.15,49.44,48.45,49.0,CZR,7034611,10.094808126410836,10.094808126410836,49.15,7034611,49.15,7034611,-0.030000000000001137,-0.0006,49.0,49.44,48.45,49.0,49.44,48.45
2022-11-25,49.68,49.71,48.41,48.7,CZR,2124717,10.214446952595937,10.214446952595937,49.68,2124717,49.68,2124717,0.5300000000000011,0.0108,48.7,49.71,48.41,48.7,49.71,48.41
2022-11-28,48.7,49.94,48.07,49.23,CZR,3178469,9.993227990970656,9.993227990970656,48.7,3178469,48.7,3178469,-0.9799999999999969,-0.0197,49.23,49.94,48.07,49.23,49.94,48.07
2022-11-29,48.87,49.62,48.63,48.93,CZR,1907427,10.031602708803613,10.031602708803613,48.87,1907427,48.87,1907427,0.1699999999999946,0.0035,48.93,49.62,48.63,48.93,49.62,48.63
2022-11-30,50.81,50.96,48.22,48.9,CZR,3893925,10.469525959367948,10.469525959367948,50.81,3893925,50.81,3893925,1.9400000000000048,0.0397,48.9,50.96,48.22,48.9,50.96,48.22
2022-12-01,51.84,52.63,50.93,51.05,CZR,2556424,10.702031602708805,10.702031602708805,51.84,2556424,51.84,2556424,1.0300000000000011,0.0203,51.05,52.63,50.93,51.05,52.63,50.93
2022-12-02,51.38,51.71,49.74,50.39,CZR,2918512,10.59819413092551,10.59819413092551,51.38,2918512,51.38,2918512,-0.46000000000000085,-0.0089,50.39,51.71,49.74,50.39,51.71,49.74
2022-12-05,49.79,51.6,49.72,51.36,CZR,2181419,10.239277652370204,10.239277652370204,49.79,2181419,49.79,2181419,-1.5900000000000034,-0.0309,51.36,51.6,49.72,51.36,51.6,49.72
2022-12-06,48.71,50.19,47.85,50.12,CZR,2101408,9.995485327313771,9.995485327313771,48.71,2101408,48.71,2101408,-1.0799999999999983,-0.0217,50.12,50.19,47.85,50.12,50.19,47.85
2022-12-07,49.16,49.32,47.67,48.08,CZR,2145307,10.09706546275395,10.09706546275395,49.16,2145307,49.16,2145307,0.44999999999999574,0.0092,48.08,49.32,47.67,48.08,49.32,47.67
2022-12-08,50.26,50.66,49.13,50.38,CZR,1919787,10.345372460496614,10.345372460496614,50.26,1919787,50.26,1919787,1.1000000000000014,0.0224,50.38,50.66,49.13,50.38,50.66,49.13
2022-12-09,49.34,50.28,49.22,49.72,CZR,2465818,10.137697516930023,10.137697516930023,49.34,2465818,49.34,2465818,-0.9199999999999946,-0.0183,49.72,50.28,49.22,49.72,50.28,49.22
2022-12-12,50.27,50.32,48.3,49.02,CZR,2254303,10.34762979683973,10.34762979683973,50.27,2254303,50.27,2254303,0.9299999999999997,0.0188,49.02,50.32,48.3,49.02,50.32,48.3
2022-12-13,52.55,55.51,51.87,54.29,CZR,3988363,10.862302483069978,10.862302483069978,52.55,3988363,52.55,3988363,2.279999999999994,0.0454,54.29,55.51,51.87,54.29,55.51,51.87
2022-12-14,49.69,51.32,49.22,50.57,CZR,3261499,10.216704288939052,10.216704288939052,49.69,3261499,49.69,3261499,-2.8599999999999994,-0.0544,50.57,51.32,49.22,50.57,51.32,49.22
2022-12-15,48.28,48.95,47.29,48.68,CZR,4186540,9.89841986455982,9.89841986455982,48.28,4186540,48.28,4186540,-1.4099999999999966,-0.0284,48.68,48.95,47.29,48.68,48.95,47.29
2022-12-16,47.26,47.98,46.66,47.29,CZR,3659957,9.668171557562077,9.668171557562077,47.26,3659957,47.26,3659957,-1.0200000000000031,-0.0211,47.29,47.98,46.66,47.29,47.98,46.66
2022-12-19,45.04,47.23,44.74,47.21,CZR,4801043,9.167042889390519,9.167042889390519,45.04,4801043,45.04,4801043,-2.219999999999999,-0.047,47.21,47.23,44.74,47.21,47.23,44.74
2022-12-20,45.04,45.88,44.5,44.8,CZR,1498918,9.167042889390519,9.167042889390519,45.04,1498918,45.04,1498918,0.0,0.0,44.8,45.88,44.5,44.8,45.88,44.5
2022-12-21,44.91,46.24,44.83,45.5,CZR,2037813,9.137697516930022,9.137697516930022,44.91,2037813,44.91,2037813,-0.13000000000000256,-0.0029,45.5,46.24,44.83,45.5,46.24,44.83
2022-12-22,42.59,44.43,41.02,44.29,CZR,4886032,8.613995485327315,8.613995485327315,42.59,4886032,42.59,4886032,-2.319999999999993,-0.0517,44.29,44.43,41.02,44.29,44.43,41.02
2022-12-23,43.09,43.15,42.0,42.45,CZR,1940563,8.726862302483072,8.726862302483072,43.09,1940563,43.09,1940563,0.5,0.0117,42.45,43.15,42.0,42.45,43.15,42.0
2022-12-27,41.75,43.22,41.73,42.79,CZR,2817021,8.424379232505643,8.424379232505643,41.75,2817021,41.75,2817021,-1.3400000000000034,-0.0311,42.79,43.22,41.73,42.79,43.22,41.73
2022-12-28,39.99,41.93,39.89,41.52,CZR,2943657,8.027088036117382,8.027088036117382,39.99,2943657,39.99,2943657,-1.759999999999998,-0.0422,41.52,41.93,39.89,41.52,41.93,39.89
2022-12-29,41.44,41.69,39.7,40.22,CZR,8319615,8.354401805869074,8.354401805869074,41.44,8319615,41.44,8319615,1.4499999999999957,0.0363,40.22,41.69,39.7,40.22,41.69,39.7
2022-12-30,41.6,41.73,40.16,40.48,CZR,2075691,8.390519187358917,8.390519187358917,41.6,2075691,41.6,2075691,0.1600000000000037,0.0039,40.48,41.73,40.16,40.48,41.73,40.16
2023-01-03,42.26,43.29,41.41,42.93,CZR,3007399,8.539503386004515,8.539503386004515,42.26,3007399,42.26,3007399,0.6599999999999966,0.0159,42.93,43.29,41.41,42.93,43.29,41.41
2023-01-04,45.39,45.46,42.78,43.25,CZR,2754530,9.24604966139955,9.24604966139955,45.39,2754530,45.39,2754530,3.1300000000000026,0.0741,43.25,45.46,42.78,43.25,45.46,42.78
2023-01-05,42.47,45.18,42.45,44.92,CZR,3247927,8.586907449209933,8.586907449209933,42.47,3247927,42.47,3247927,-2.9200000000000017,-0.0643,44.92,45.18,42.45,44.92,45.18,42.45
2023-01-06,44.11,44.53,41.63,42.96,CZR,3104965,8.957110609480813,8.957110609480813,44.11,3104965,44.11,3104965,1.6400000000000006,0.0386,42.96,44.53,41.63,42.96,44.53,41.63
2023-01-09,43.5,44.94,43.28,44.94,CZR,2004729,8.819413092550791,8.819413092550791,43.5,2004729,43.5,2004729,-0.6099999999999994,-0.0138,44.94,44.94,43.28,44.94,44.94,43.28
2023-01-10,45.3,45.33,42.78,42.85,CZR,2321811,9.225733634311512,9.225733634311512,45.3,2321811,45.3,2321811,1.7999999999999972,0.0414,42.85,45.33,42.78,42.85,45.33,42.78
2023-01-11,45.83,46.01,45.13,45.26,CZR,2242075,9.345372460496614,9.345372460496614,45.83,2242075,45.83,2242075,0.5300000000000011,0.0117,45.26,46.01,45.13,45.26,46.01,45.13
2023-01-12,47.21,47.48,45.31,46.25,CZR,2840207,9.656884875846503,9.656884875846503,47.21,2840207,47.21,2840207,1.3800000000000026,0.0301,46.25,47.48,45.31,46.25,47.48,45.31
2023-01-13,48.37,48.54,46.6,46.61,CZR,1979187,9.918735891647856,9.918735891647856,48.37,1979187,48.37,1979187,1.1599999999999966,0.0246,46.61,48.54,46.6,46.61,48.54,46.6
2023-01-17,48.28,48.96,47.79,48.02,CZR,1856359,9.89841986455982,9.89841986455982,48.28,1856359,48.28,1856359,-0.0899999999999963,-0.0019,48.02,48.96,47.79,48.02,48.96,47.79
